 Trndsttr - 	70.3	Hard	1.76★	2709-1893
 Kiss Me - 	70.3	Normal	1.7★	2470-1710
 Holding Out for a Hero - Bonnie Tyler	70.3	Hard	1.77★	2199-1519
 WAIDMANNS HEIL - Rammstein	70.3	Hard	1.77★	1517-1065
 This is America (1.2) - Childish Gambino	70.3	Hard	1.77★	879-588
 DotA - 	70.3	Hard	1.76★	754-495
 Click Bait - Feat. Gl!tch	70.3	Normal	1.69★	712-467
 Shut Up and Dance - WALK THE MOON	70.2	Hard	1.74★	2811-1982
 Ghost Voice - Phantom	70.2	Normal	1.68★	2597-1808
 Carne Vale - 	70.2	Expert	1.76★	2448-1692
 ZilpungRoad - haha	70.2	Hard	1.38★	2081-1444
 Never Gonna Wake You Up (NilsOfficial Mashup) - 	70.2	Hard	1.76★	2341-1618
 Mahoutsukai no Yome OP - JUNNA - Here	70.2	Hard	1.68★	2043-1419
 Head Up High - TWRP	70.2	Hard	1.75★	1649-1166
 Necro Fantasy - Jun.A	70.1	Hard	1.76★	3383-2455
 What you Waiting For - 	70.1	Hard	1.71★	3095-2199
 Monstercat 3Y Mix - (Beatmap by Chandoggie)	70.1	Hard	1.76★	2595-1807
 Shanranran - (Flying Witch OP)	70.1	Normal	1.75★	
 Duncan Hills Coffee Jingle - Dethklok	70.1	Normal	1.81★	1441-1007
 Unholy Insurgency - DM DOKURO	70.1	Expert	1.78★	2244-1551
 Furries - 	70.1	Hard	1.76★	1405-979
 Breaking the Law - (for vYking)	70.1	Hard	1.76★	990-666
 Africa - 	70.1	Normal	1.75★	504-311
 Blue (KNY Factory Remix) - Effeil 65	70.1	Expert	1.73★	134-78
 FFVII - Bombing Mission - 	70	Expert	1.75★	3335-2401
 Brinstar Depths (Kraid's Lair) - Super Smash Bros. Melee	70	Expert	1.86★	1717-1204
 Cool Patrol - 	70	Hard	1.75★	639-410
 One Look - 	69.9	Expert	1.71★	2851-2017
 39(Thank you) [Hatsune Miku] - sasakure.UK & DECO*27	69.9	Hard	1.77★	2689-1878
 Love Runs Out - OneRepublic	69.9	Hard	1.76★	1514-1062
 Kiss of Death - Mika Nakashima x Hyde	69.9	Hard	1.75★	995-670
 Obsession - OK Go	69.9	Expert	1.76★	89-48
 1Summer - 	69.8	Hard	1.75★	2671-1862
 This Is Gospel - Panic! At The Disco	69.8	Hard	1.74★	2379-1647
 King of the Dead - XXXTENTACION	69.8	Expert	1.68★	2218-1534
 Cross Time - Brandy	69.8	Normal	1.75★	1100-750
 History Maker - Dean Fujioka	69.7	Normal	1.74★	2047-1422
 Der Kommissar - Falco	69.7	Hard	1.76★	2096-1454
 Return to Slime - 	69.7	Expert	1.67★	1575-1108
 Dangerous Night - 30 Seconds to Mars	69.7	Expert	1.69★	1498-1051
 Fireflies (Said The Sky Remix) - Owl City	69.6	Hard	1.74★	2533-1759
 Fortuna Opening Song - Warframe	69.5	Expert	1.74★	3240-2312
 She's A Pony - General Mumble - WoodenToaster Remix	69.5	Normal	1.73★	2481-1718
 Black Betty - Caravan Palace Remix	69.5	Normal	1.74★	1952-1358
 Get Schwifty (Andromulus Remix) - 	69.5	Hard	1.74★	881-590
 The Fox (What Does The Fox Say?) - Ylvis	69.5	Expert	1.74★	612-395
 Disappear - 	69.5	Hard	1.74★	233-137
 Soldiers - Otherwise	69.4	Normal	1.74★	2831-2000
 Kamikaze - MO	69.4	Normal	1.73★	2674-1864
 Twinkle! Full Blown Smile (Deresute.ver) - Sasaki Tomoko	69.4	Expert	1.75★	2522-1750
 Boku no Hero Academia OST - Rampaging Evil - Yuki Hayashi	69.4	Expert	1.66★	1909-1327
 Psychosocial - Slipknot	69.4	Expert	1.88★	1883-1306
 Fake - Yvng Blvnt	69.4	Expert	1.73★	1436-1004
 Centuries - Fall Out Boy	69.4	Expert	2.16★	1295-903
 Black  - V2	69.3	Hard	1.74★	2955-2096
 Wrong Side of Heaven - Five Finger Death Punch	69.3	Expert	1.69★	2296-1586
 Parity - 	69.3	Hard	1.74★	1728-1213
 Daft Punk - medley	69.3	Hard	1.74★	799-527
 Genghis Khan - Miike Snow	69.3	Expert	1.7★	772-509
 Kids - MGMT	69.3	Hard	1.71★	421-251
 PAC-MAN POWER PILL -  - James, Richard D	69.2	Expert	1.79★	2819-1989
 Royals (Yinyues Remix) - Lorde	69.2	Normal	1.73★	1582-1113
 Cryosleep - 	69.2	Normal	1.76★	1125-769
 Protectors of the Earth - Two Steps from Hell	69.2	Hard	1.73★	853-567
 Kyouran Hey Kids!! - Noragami Aragoto Opening	69.2	Hard	1.74★	547-345
 Savannah - Feat. Philly K	69.2	Expert	1.73★	259-155
 Walking on a dream - Empire of the Sun - 	69.1	Expert	1.7★	3103-2206
 Strawberry Skies - Tomatenmann	69.1	Hard	1.75★	2252-1559
 Break - Cinematics	69.1	Normal	1.73★	1987-1385
 Felicity (feat. Hayley Gorman) - Felicity	69.1	Expert	1.73★	689-452
 Epoch (The Living Tombstone's Remix) - The Living Tombstone	69.1	Expert	1.85★	607-391
 This is America - 	69	Expert+	1.81★	1449-1012
 Shia LaBeouf - Rob Cantor	69	Hard	1.72★	686-449
 Faded Cheap Thrills - Djs from Mars	68.9	Hard	1.73★	1653-1169
 While I'm Alive - (Stoker)	68.9	Hard	1.72★	1415-989
 Daniel Beijbom - Land Of Faraway -  Land Of Faraway	68.9	Hard	1.64★	1164-799
 We are Farmers - Dubstep	68.9	Hard	1.75★	1005-678
 Eclipse - Jim Yosef	68.9	Hard	1.73★	640-411
 GIRL LIKE YOU - maroon 5	68.8	Easy	1.7★	2678-1867
 Persona 4 Dance - Atlus	68.8	Expert	1.66★	2286-1581
 Bomb Rush Blush - 	68.8	Hard	1.72★	1631-1155
 Back in Black - AC/DC	68.7	Hard	1.72★	3442-2519
 Los! Los! Los! [TV size] - Tanya Degurechaff (Aoi Yuuki)	68.7	Hard	1.73★	2690-1879
 Gluten Legend - 	68.7	Hard	1.72★	1218-841
 Hey Brother - (Beatmap by Chandoggie)	68.7	Hard	1.66★	757-498
 The Pretender - Mapped By Knightmare	68.7	Expert	1.73★	493-304
 Ignite - K-391 & Alan Walker	68.6	Hard	1.72★	826-547
 Flutter - Virtual Riot Feat Madi	68.6	Expert	1.68★	359-212
 Energy Drink - Chart By Moriik	68.5	Hard	1.72★	3381-2453
 Speed Over Beethoven - 	68.5	Normal	1.71★	2577-1792
 Lone Digger - 	68.4	Normal	1.71★	684-447
 I'm being Reelistic - Omnitica	68.4	Hard	1.73★	464-282
 TRNDSTTR (Lucian Remix) feat. M. Maggie - Black Coast	68.3	Expert	1.85★	3086-2192
 Eyes on Fire-Dead Zed Remix - Blue Foundation	68.3	Expert	1.71★	2004-1398
 gee kpop - Girls Generation (kpop)	68.3	Hard	1.71★	1396-973
 Imagination - 	68.3	Expert	1.84★	1341-934
 Cooking by the Book Remix ft. Lil John - 	68.3	Expert	1.65★	477-293
 Jack The Ripper Vs Hannibal - BM	68.2	Hard	1.78★	1782-1244
 Resuscitated Hope (TV Version) - 	68.2	Hard	1.71★	1273-886
 Fade Into Darkness - 	68.2	Expert	1.69★	1139-780
 Powerful - Major Lazer	68.1	Hard	1.73★	496-307
 Du Qing - 	68	Hard	1.4★	3443-2521
 Fuck Her Gently - Tenacious D	68	Expert	1.71★	1492-1047
 Pirate Legend - 	68	Expert	1.7★	320-187
 Shooter - 	67.9	Hard	1.71★	3114-2213
 Bye Bye Bye - 	67.9	Hard	1.7★	664-429
 Gourmet Race [Dubstep Remix] - ColBreakz	67.8	Easy	1.69★	1619-1144
 Monster (DotEXE Remix) - Meg & Dia	67.8	Hard	1.69★	1312-911
 Feel It Still - Portugal. The Man	67.8	Normal	1.71★	1249-868
 You Iruma'd in the wrong neighbourhood - Danganronpa	67.7	Hard	1.46★	2163-1493
 Wolves - Selena Gomes ft Marshmello	67.6	Normal	1.72★	2890-2047
 Told Ya - 	67.6	Hard	1.69★	866-579
 Full Metal Jacket - 	67.6	Hard	1.7★	778-512
 You got curves,she got curves - Renard	67.6	Hard	1.69★	
 Overtime - Cash Cash	67.6	Expert	1.69★	180-108
 Visions - Maroon 5	67.5	Hard	1.62★	3211-2287
 Grievous Lady - Arcaea	67.5	Hard	1.51★	1979-1380
 Sick Boy (Prismo Remix) - The Chainsmokers	67.5	Hard	1.69★	1043-704
 Dramophone - Made by Yoshirosama	67.5	Hard	1.64★	989-665
 Made An America - THE FEVER 333	67.4	Hard	1.76★	2614-1824
 Youjo Senki - Los! Los! Los! - Aoi Yuuki	67.4	Easy	1.81★	3263-2334
 Graffiti - CHVRCHES	67.4	Normal	1.65★	2632-1841
 Donkey Kong - 	67.4	Hard	1.66★	313-185
 Insane Techniques - kors k	67.3	Normal	1.69★	
 Party Till We Die - Timmy Trumpet (feat. Andrew WK)	67.3	Hard	1.69★	1591-1121
 Flash Funk - Marshmello Remix	67.3	Hard	1.68★	950-640
 Do What U Want - (beatmap by Mr__Tomnus)	67.3	Hard	1.68★	489-300
 Gusty Garden Galaxy - Super Mario Galaxy	67.2	Expert	1.68★	1852-1285
 Our Wrenally - Chart by Kizuflux	67.1	Normal	1.72★	4879-4219
 Uptown Funk - Mark Ronson - Bruno Mars	67.1	Expert	1.7★	941-631
 Beat it - Michael Jackson	67.1	Hard	1.68★	811-535
 Dragon Rider - Two Steps From Hell	67.1	Expert	1.68★	522-326
 Unmissable - Gorgon City	67.1	Hard	1.66★	515-319
 Metal Gear Solid 2 Skateboard Mix - Harry Gregson Williams	67	Normal	1.85★	1673-1174
 Frisbee - 	67	Expert	1.68★	1340-933
 No Place - 	67	Expert	1.69★	802-530
 Answer [TV size] - no3b	66.9	Hard	1.68★	3393-2465
 Kill V. Maim - Grimes	66.9	Expert	1.67★	1155-793
 Zephyr - 	66.9	Hard	1.6★	1072-728
 HYPE - 	66.9	Normal	1.43★	330-194
 Dragonborn - Skyrim	66.8	Hard	1.67★	2703-1888
 I Wanna Go - Britney Spears	66.8	Hard	1.67★	715-470
 Polish Girl - Neon Indian	66.8	Hard	1.67★	694-457
 Ievan Polkka - (VSNS Remix)	66.8	Hard	1.63★	78-39
 Supermassive Black Hole - Muse	66.7	Normal	1.66★	2860-2025
 Celebration - 	66.7	Expert	1.67★	2702-1887
 Running From the Cops feat. Armanni Reign - Charted By Moriik	66.7	Hard	1.67★	2590-1803
 Stronger Than You - NateWantsToBattle	66.7	Hard	1.6★	1906-1326
 Lift Yourself - 	66.7	Expert	1.73★	673-436
 Click Click Boom - Saliva	66.6	Hard	1.72★	3469-2547
 My Demons - Starset	66.6	Expert	1.72★	2071-1436
 American Idiot - Green Day	66.6	Hard	1.66★	1934-1345
 Sorry for Now - Linkin Park - 	66.6	Expert	1.61★	813-536
 Portal - Still Alive (Uppermost Remix) - Uppermost	66.6	Hard	1.67★	726-477
 In My Sleep - 	66.6	Expert	1.67★	242-144
 Sober - Jez Dior	66.5	Hard	1.67★	1929-1340
 Pong Dance - 	66.5	Normal	1.67★	2161-1491
 Shelter - Porter Robinson & Madeon	66.5	Expert+	1.63★	197-118
 We Built this City - Starship	66.4	Hard	1.66★	5844-5309
 High Five - by WTHX	66.4	Normal	1.66★	3465-2543
 The Way I Are - Timbaland	66.4	Hard	1.65★	2207-1527
 All Time Low (BOXINLION Remix) - Jon Bellion	66.4	Hard	1.61★	1042-703
 Pen Pineapple Apple Pen - 	66.4	Expert	1.69★	891-596
 Sad - xxxTentacion	66.3	Expert	1.66★	2733-1911
 Castle Rock - Rayman  Legends Ost	66.3	Hard	1.65★	1516-1064
 Universal Collapse -  Theme of Devourer of Gods (Final Form)	66.3	Hard	1.55★	1351-940
 The Wolf - SIAMÉS	66.3	Normal	1.66★	610-393
 Thunder - Imagine Dragons	66.3	Expert	1.62★	45-20
 Test Drive - John Powell	66.2	Normal	1.65★	4686-5376
 Stay With Me  - Echos Remix 	66.2	Hard	1.8★	3092-2196
 We Think We Know You - Bo Burnham	66.2	Expert	1.67★	2740-1918
 Pjanoo - 	66.1	Normal	1.66★	2833-2002
 Dante Jack Game - 	66.1	Easy	1.67★	2003-1397
 Hyouri Ittai - ?kagamine Rin Len?	66.1	Hard	1.67★	1975-1376
 Fire - 	66.1	Hard	1.66★	1463-1024
 What's New Pussycat - 	66.1	Hard	1.65★	513-317
 Megitsune - Babymetal	66	Normal	1.72★	3102-2205
 Let It Happen - Tame Impala	66	Hard	1.65★	2014-1403
 Hands Down (feat. Kayo Genesis) - TheBluff	66	Hard	1.67★	1528-1072
 Bloom - ODEZA	66	Hard	1.67★	486-298
 Akairo no Timemachine - Yunomi Remix	65.9	Expert	1.65★	2744-1922
 September - 	65.9	Hard	1.65★	1628-1152
 Sometimes Things Get, Whatever - Deadmau5	65.9	Easy	1.66★	1063-721
 CHA-LA HEAD CHA-LA - 	65.8	Hard	1.64★	2986-2115
 The Water Song - BottledWaterMatters	65.8	Hard	1.65★	2909-2061
 Hare Hare Yukai - The Melancholy of Haruhi Suzumiya cast	65.8	Expert	1.65★	2878-2041
 Hero ft. Elizaveta (Da Tweekaz 'Guitar Hero' Mix) - Charted by Adoom	65.8	Normal	1.67★	1561-1097
 Get Low - Dillon Francis & DJ Snake	65.8	Expert	1.65★	1078-733
 Night - 	65.8	Expert	1.57★	980-660
 Closer ft. Halsey - 	65.8	Expert	1.63★	548-346
 Paracosm - Bassnectar	65.8	Hard	1.64★	490-301
 Netsky - Love has gone - Netsky	65.7	Hard	1.6★	1623-1147
 Night is on my mind - Dillon Francis Remix	65.7	Expert	1.58★	1541-1082
 Come Fly With Me - Frank Sinatra (Cover by Max Renner)	65.7	Expert	1.6★	969-652
 Red Right Hand - Nicky Cave & The Bad Seeds	65.6	Normal	1.66★	2749-1927
 Karate - 	65.6	Hard	1.64★	2011-1401
 Beelzeboss - The Final Showdown	65.6	Expert	1.66★	1469-1030
 Happy Synthesizer  - Chart by Mystikmol	65.6	Hard	1.64★	1026-692
 Shia LaBeouf - Rob Cantor	65.6	Normal	1.63★	686-449
 Seagulls! - (Stop It Now)	65.6	Hard	1.58★	545-343
 BTH2 - I Try - (Charted by M.Rappold)	65.5	Expert+	1.62★	1826-1264
 Deja Vu - Inital D	65.5	Hard	1.63★	559-352
 So What - 	65.5	Hard	1.64★	525-329
 Pon De Replay - Remix - feat. Elephant Man	65.5	Hard	1.64★	319-186
 Snow Halation - by Muse	65.4	Hard	1.64★	2696-1882
 More Than You Know - AXWELL /\ INGROSSO	65.4	Expert	1.64★	2491-1727
 Soldiers - Otherwise	65.3	Hard	1.65★	2831-2000
 lil peep - Benz Truck - 	65.3	Expert	1.75★	160-96
 Good Old Days - Macklemore and Kesha	65.2	Expert	1.59★	2846-2013
 First Layer - Kevin Penkin	65.2	Expert	1.61★	1947-1354
 A Tiny Spaceship's Final Mission - Fantomenk	65.2	Hard	1.63★	1742-1219
 DeLUX Jam - League of Legends Community	65.2	Hard	1.61★	1609-1136
 Youkoso Japari Park e - Kemono Friends OP	65.2	Normal	1.53★	136-80
 Shadows (half speed) - Lindsey Stirling	65.1	Hard	1.51★	1843-1280
 BTH2 - Control - (Charted by M.Rappold)	65.1	Expert	1.63★	1824-1262
 Cabinet Man - 	65	Hard	1.63★	1686-1184
 Final Remix - Rhythm Heaven Megamix	65	Hard	1.64★	785-518
 Solid Snake - Anaconda	65	Expert	1.63★	714-469
 Open - Rob Gasser & Insanlik3	64.9	Expert	1.63★	2743-1921
 Pandora - 	64.9	Expert	1.63★	2715-1898
 Blow Me Away - Breaking Benjamin	64.9	Hard	1.62★	1092-745
 What You Know - Two Door Cinema Club	64.8	Hard	1.62★	1107-756
 MEME MEGAMASHUP 2 - daymanoursavior	64.8	Expert	1.57★	887-595
 Clint Eastwood - Gorillaz	64.8	Hard	1.6★	828-549
 The Avengers Theme Song - Marvel	64.8	Expert+	1.64★	821-542
 Iter Impius - Pain Of Salvation	64.7	Hard	1.66★	3057-2169
 TORN - Sen	64.7	Hard	1.62★	3004-2131
 EC1-Rio - Netsky Feat. Digital Farm Animals	64.7	Hard	1.62★	2670-1861
 Stamina - Vitalic	64.7	Expert	1.68★	2589-1802
 Crawl Outta Love (The Glitch Mob Remix) - 	64.7	Hard	1.55★	562-355
 Epollo - Alon Mor	64.6	Expert	1.63★	355-208
 Get It - Matt and Kim - 	64.5	Hard	1.49★	3413-2485
 Stronger Than You - (Steven Universe)	64.5	Hard	1.56★	2789-1962
 Piercing the Sky - Souleye	64.5	Hard	1.62★	1744-1221
 Elysium - Mendum	64.4	Expert	1.54★	2861-2026
 We Think We Know You - Bo Burnham	64.4	Expert	1.62★	2613-1823
 Bratja - Fullmetal Alchemist (FMA) (Anime Version)) - Michael Tai	64.4	Hard	1.62★	2407-1663
 Devil Trigger-DMC5 - 	64.4	Normal	1.62★	2376-1644
 Ringside - Rhythm Heaven Fever - by Tsunku	64.4	Hard	1.65★	2319-1602
 Girls' Last Tour Remix - Aiobahn	64.4	Expert	1.96★	2206-1526
 The Nights - 	64.4	Hard	1.56★	1592-1122
 Born to be alive - Born to be alive	64.4	Normal	1.64★	945-635
 First Of The Year (Equinox) - 	64.4	Hard	1.55★	574-364
 Escape From The City - TailsVR version	64.4	Expert	1.64★	492-303
 Du Qing - 	64.3	Expert	1.42★	3443-2521
 Skyfall - 	64.3	Hard	1.61★	3030-2150
 Stuck In The Middle - Stealer's Wheel	64.3	Normal	1.51★	2655-1854
 Peanut Butter Jelly - Galantis	64.3	Expert	1.74★	1944-1352
 Imperfection - Wolfgang Lohr & Balduin (feat Zouzoulectric)	64.3	Normal	1.62★	1794-1250
 U Wear It Well - RuPaul	64.3	Normal	1.62★	938-628
 Hit The Top - 	64.3	Expert	1.6★	379-225
 Alien Legacy - 	64.3	Hard	1.72★	154-92
 Come With Me Now - Kongos	64.2	Normal	1.6★	3490-2573
 Satisfaction - Benny Benassi	64.2	Expert	1.6★	3491-2571
 Rocket Dog - 7 Seconds of Love	64.2	Normal	1.61★	1902-1323
 Your Best Nightmare - Undertale	64.2	Hard	1.51★	1198-825
 Ride On Shooting Star - by The Pillows	64.2	Hard	1.58★	1105-754
 Pleasure (Live) - Justice	64.2	Hard	1.61★	570-361
 Kryptonite - 	64.1	Hard	1.56★	3412-2484
 Everybody - Backstreet Boys	64.1	Hard	1.61★	2922-2072
 Savior - by MoeTheLion	64.1	Hard	1.78★	2797-1969
 Stand Out - Tevin Campbell	64.1	Normal	1.6★	2691-1880
 Human Leather Shoes for Crocodile Dandies - Caravan Palace	64.1	Hard	1.61★	2018-1405
 Who We Are - Carrot Bois	64.1	Hard	1.75★	432-258
 Drop It - Aero Chord	64.1	Hard	1.6★	96-53
 Haikei-Goodbye-Sayonara - Shingeki no Bahamut ED (TV Size)	64.1	Hard	1.6★	75-37
 Technologic - Daft Punk	64	Normal	1.67★	2673-1863
 Sanctuary - 	64	Expert	1.61★	2432-1682
 Zzz - by Sasaki Sayaka	64	Hard	1.6★	2015-1404
 I Love It - 	64	Hard	1.6★	905-606
 Attack on Titan - Roselia - Guren no Yumiya Cover	64	Hard	1.61★	527-331
 He's a pirate - Hans Zimmer & Klaus Badelt	64	Hard	1.61★	220-128
 Burn It Down - AWOLNATION	63.9	Normal	1.58★	2791-1964
 I Like It - Cardi B	63.9	Hard	1.6★	1115-760
 Solitary Man - Solitary Man	63.9	Hard	1.61★	599-384
 A Stranger I Remain - 	63.9	Hard	1.6★	83-43
 Waiting For Love - Avicii	63.8	Normal	1.54★	2213-1532
 FFVII - One Winged Angel - 	63.8	Expert	1.6★	1478-1036
 The Office Theme - 	63.8	Hard	1.61★	1429-998
 Im sorry - by Swell	63.8	Hard	1.61★	125-71
 Heavy Metal and Reflective - Azealia Banks	63.7	Normal	1.6★	2616-1826
 True Colors - Zedd, Ke$ha	63.7	Expert	1.54★	1204-829
 Gillette - 	63.7	Expert	1.57★	659-425
 Pizza Grips - 	63.7	Expert	1.52★	386-230
 You're Gonna Go Far, Kid - 	63.5	Normal	1.59★	2896-2052
 Space Oddity - David Bowey	63.5	Expert	1.57★	2283-1580
 Goodbye to A World - by Porter Robinson	63.5	Expert	1.59★	1146-785
 Diamond's Talking Back - 	63.5	Expert	1.6★	1702-1194
 a starlit night - 	63.5	Hard	1.6★	929-622
 Harmony (Short ver.) - RuneScape	63.4	Hard	1.59★	2453-1697
 Gladiator - Zayde Wolf	63.4	Expert	1.56★	2075-1440
 Move On (Radio Edit) - Shingo Nakamura & Kazusa	63.4	Expert	1.59★	1037-700
 Vagrant - Feint ft. Veela	63.4	Normal	1.59★	918-615
 Burning Man - 	63.4	Hard	1.59★	227-132
 LUVORATORRRRRY! - Reol feat.nqrse	63.4	Normal	1.54★	65-33
 Right Now - Van Halen	63.3	Hard	1.59★	2737-1915
 Rainy, rainy days - Touhou Vocal - SOUND HOLIC	63.3	Hard	1.6★	2129-1473
 I Gotta Feeling - The Black Eyed Peas	63.3	Normal	1.58★	1212-836
 Campfire Song Song - Nickelodeon	63.2	Hard	1.43★	5864-5357
 Here It Goes Again - OK GO	63.2	Hard	1.59★	1939-1349
 Wow Wow - V2	63.2	Hard	1.59★	2102-1459
 Badland - 	63.2	Expert	1.59★	1286-896
 Night of Nights (Flowering nights remix) - Night of Nights	63.2	Expert	1.55★	677-440
 Airlock Love - Waveshaper	63.2	Hard	1.51★	671-434
 Nightmare for Machu - 	63.1	Expert	1.72★	2813-1984
 Shatter Me Feat. Lzzy Hale - Lindsey Stirling	63	Easy	1.58★	2458-1700
 Bad Apple!! - 	63	Hard	1.58★	604-388
 2001 Pools - Adult Swim	62.9	Normal	1.58★	2950-2091
 Drop The Game  - 	62.9	Hard	1.58★	2807-1979
 Superfly - 24K	62.9	Normal	1.59★	2752-1929
 Fire Hive - Knife Party	62.9	Hard	1.53★	1512-1061
 Fade - 	62.9	Normal	1.57★	1084-738
 The Queens Justice - Game of Thrones	62.9	Expert	1.58★	865-578
 Evangelion Opening -  A Cruel Angel's Thesis	62.8	Hard	1.57★	1101-751
 Daft Punk - medley	62.8	Normal	1.57★	799-527
 JDC - (Map By QuiqueLocoXDDDD)	62.8	Expert	1.57★	237-140
 Beelzeboss - The Final Showdown	62.7	Hard	1.6★	1469-1030
 Braindead - Mapped by 20/20 Gamer	62.7	Hard	1.55★	238-141
 Death to Disco - by Freeek	62.6	Hard	1.57★	2229-1544
 Tetris - Trap Remix	62.6	Expert+	1.51★	1707-1199
 Without You - 	62.6	Hard	1.56★	1443-1008
 Deja Vu - Inital D	62.6	Normal	1.54★	559-352
 Peek A Boo - Red Velvet	62.6	Hard	1.51★	241-143
 Attention - Charlie Puth	62.5	Hard	1.55★	1971-1373
 Call Me Maybe - 	62.5	Expert	1.54★	871-581
 Sweet Victory - from "Band Geeks"	62.5	Expert	1.57★	942-632
 Blue (KNY Factory Remix) - Effeil 65	62.5	Hard	1.49★	134-78
 Take On Me - a-ha	62.5	Expert	1.54★	27-9
 Erza's Theme - Fairy Tail	62.4	Hard	1.57★	3151-2239
 You Look So Good - Moe Shop	62.3	Hard	1.62★	3473-2551
 Friction - Imagine Dragons	62.3	Expert	1.51★	2581-1795
 Sciernisko - 	62.3	Hard	1.56★	2090-1449
 Luka Luka?Night Fever - feat.Megurine Luka	62.3	Hard	1.57★	2070-1435
 The Fall - 	62.3	Normal	1.56★	951-641
 Kokoro no Kakera - 	62.2	Hard	1.49★	3340-2407
 Making Out - No Doubt	62.2	Hard	1.53★	2746-1924
 Only My Railgun (TV size) - fripSide	62.2	Hard	1.57★	2182-1507
 I Took A Pill In Ibiza - Seeb Remix	62.2	Expert	1.54★	1392-970
 Fubuki(TV size) - 	62.2	Expert	1.51★	1232-855
 Upside Down & Inside Out - Charted by SaltyStranger	62.2	Hard	1.57★	876-585
 Lake - JANEE	62.2	Expert	1.57★	774-510
 Kiss of Death - 	62.2	Hard	1.57★	340-200
 Gundam/Prologue -  by Harrison	62.2	Hard	1.57★	109-59
 In the Air Tonight - Phil Collins	62.1	Normal	1.55★	1985-1383
 Faded Cheap Thrills - Djs from Mars	62.1	Normal	1.55★	1653-1169
 Swiggity - IZECOLD	62	Normal	1.53★	3317-2380
 Hyadain no Kakata Katamoi-C - (Nichijou OP1) by Hyadain	62	Normal	1.47★	3068-2177
 Pretty Girl (Cheat Codes x CADE Remix) - Maggie Lindemann	62	Expert	1.54★	2996-2125
 Rich Love - One Republic and Seeb	62	Hard	1.56★	3083-2189
 Major Lazer - Particula - 	62	Normal	1.55★	1158-796
 I  - Chart by Mystikmol	62	Expert	1.56★	983-663
 Radio Happy - Yui Ohtsuki/[email protected]	61.9	Hard	1.55★	2327-1610
 Let It Go - Frozen - Alex Boye  - (Africanized Tribal Cover) Ft. One Voice Children's Choir	61.9	Expert	1.55★	2087-1447
 Stay the Night - ft. Hayley Williams	61.9	Normal	1.55★	968-651
 Everybody Wants To Rule The World - by Tears for Fears	61.8	Hard	1.55★	2983-2114
 Snake Eater (Ladder Scene) - Norihiko Hibino	61.8	Easy	1.49★	2076-1441
 Harry Potter The Half-dub Remix Dubstep - Terabyte Frenzy	61.8	Normal	1.55★	848-564
 C4 - Tobu - 	61.8	Hard	1.67★	261-156
 EC1-Everything Goes - R3SPAWN	61.7	Hard	1.54★	2667-1859
 Ruriirokingyo to Hanasyoubu - (nmk Eurobeat mix)	61.7	Hard	1.55★	1978-1379
 Diddy Kong Racing Title Theme - 	61.7	Expert	1.58★	137-81
 Shakedown - The Score	61.7	Hard	1.54★	55-29
 Limbo - Daddy Yankee	61.6	Normal	1.54★	3232-2304
 Berserk - DJ S3rl ft Iceman	61.6	Normal	1.58★	2326-1609
 Dokkin Summer Adventure - L.E.D.-G + Qrispy Joybox + ARM feat. Nanahira	61.6	Easy	1.54★	
 Knights of Cydonia (Single Edit) - Muse	61.6	Hard	1.51★	1167-802
 Carnivores - Creo	61.6	Hard	1.56★	1149-788
 Happy - Pharrell Williams	61.6	Hard	1.53★	310-183
 Dirty Vibe - with Diplo, CL, & G-Dragon	61.5	Hard	1.55★	2269-1571
 Okuu's Nuclear Fusion Dojo - 	61.5	Hard	1.48★	514-318
 Scooby Doo - Theme Song	61.5	Expert	1.48★	442-267
 Take On Me - a-ha	61.5	Expert		
 Take On Me - a-ha	61.5	Expert		
 NRG - Duck Sauce	61.4	Expert	1.54★	2742-1920
 Running in the 90's - Initial D	61.4	Normal	1.53★	691-454
 Kung Fu Fighting - Carl Douglas	61.4	Normal	1.64★	657-424
 Fink U Freeky - Die Antwoord	61.4	Hard	1.5★	229-134
 I Am Koresh - 	61.3	Hard	1.55★	1035-698
 Just Dance - 	61.3	Hard	1.53★	2539-1764
 The Game Has Changed - Daft Punk	61.2	Hard	1.53★	2611-1821
 Backstage - NEFFEX	61.2	Hard	1.5★	2204-1524
